FocusSector,Industry Group,Country,Exchange,Ticker,Company Name,Market,Turnover_USD,Above200DMA,Ret252,profit_margin,roe,revenue_growth,verified,yf,unverified_reason,expansion_signal
Electronics & Semiconductors,Electronics (Consumer & Office),United States,NasdaqCM,RIME,"Algorhythm Holdings, Inc. (NasdaqCM:RIME)",US,204131.0,False,,-1.76755,-4.00799,18.512,NOT-PROFITABLE,RIME,,True
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,ALGM,"Allegro MicroSystems, Inc. (NasdaqGS:ALGM)",US,145694127.0,True,,0.01501,0.015269999,0.275,PROFITABLE,ALGM,,True
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,AOSL,Alpha and Omega Semiconductor Limited (NasdaqGS:AOSL),US,36320752.0,True,,-0.15512,-0.12602,-0.005,NOT-PROFITABLE,AOSL,,False
Electronics & Semiconductors,Electronics (General),United States,OTCPK,ALPP,"Alpine 4 Holdings, Inc. (OTCPK:ALPP)",US,,,,-0.54406,-1.18544,-0.069,NOT-PROFITABLE,ALPP,,False
Electronics & Semiconductors,Telecom. Equipment,United States,OTCPK,ATGN,"Altigen Communications, Inc. (OTCPK:ATGN)",US,,,,0.18135999,,-0.108,UNVERIFIED,ATGN,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor Equip,United States,OTCPK,AHIX,"Aluf Holdings, Inc. (OTCPK:AHIX)",US,,,,-2.6198902,-0.26588,,NOT-PROFITABLE,AHIX,,False
Electronics & Semiconductors,Computers/Peripherals,United States,TWSE,6933,"Amax Holding Co., Ltd. (TWSE:6933)",US,,,,,,,UNVERIFIED,6933,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,AMBA,"Ambarella, Inc. (NasdaqGS:AMBA)",US,90514597.0,False,,-0.17185,-0.11816,0.169,NOT-PROFITABLE,AMBA,,True
Electronics & Semiconductors,Semiconductor,United States,NYSE,AMBQ,"Ambiq Micro, Inc. (NYSE:AMBQ)",US,50652991.0,True,,-0.37772,-0.15548,0.897,NOT-PROFITABLE,AMBQ,,True
Electronics & Semiconductors,Telecom. Equipment,United States,OTCPK,ATVK,"Ameritek Ventures, Inc. (OTCPK:ATVK)",US,,False,,0.0,-0.07081,,NOT-PROFITABLE,ATVK,,False
Electronics & Semiconductors,Semiconductor Equip,United States,NasdaqGS,AMKR,"Amkor Technology, Inc. (NasdaqGS:AMKR)",US,479939142.0,True,,0.07448,0.12514,0.256,PROFITABLE,AMKR,,True
Electronics & Semiconductors,Electronics (General),United States,NYSE,APH,Amphenol Corporation (NYSE:APH),US,1426755594.0,True,,0.17729001,0.38115,0.55,PROFITABLE,APH,,True
Electronics & Semiconductors,Electronics (General),United States,NasdaqCM,AMPG,"AmpliTech Group, Inc. (NasdaqCM:AMPG)",US,36875356.0,True,,-0.24821,-0.15899,0.486,NOT-PROFITABLE,AMPG,,True
Electronics & Semiconductors,Semiconductor Equip,United States,NasdaqGS,ASYS,"Amtech Systems, Inc. (NasdaqGS:ASYS)",US,8410224.0,True,,0.048979998,0.047810003,0.145,PROFITABLE,ASYS,,True
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,ADI,"Analog Devices, Inc. (NasdaqGS:ADI)",US,2036690548.0,True,,0.26007998,0.09639,0.372,PROFITABLE,ADI,,True
Electronics & Semiconductors,Electronics (General),United States,OTCPK,AGTT,"Angstrom Technologies, Inc. (OTCPK:AGTT)",US,,,,-0.70202005,-0.25698,-0.376,NOT-PROFITABLE,AGTT,,False
Electronics & Semiconductors,Semiconductor Equip,United States,NasdaqGS,AMAT,"Applied Materials, Inc. (NasdaqGS:AMAT)",US,6026877423.0,True,,0.29314,0.39692003,0.114,PROFITABLE,AMAT,,True
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqGM,AAOI,"Applied Optoelectronics, Inc. (NasdaqGM:AAOI)",US,2535714171.0,True,,-0.09568,-0.05449,0.864,NOT-PROFITABLE,AAOI,,True
Electronics & Semiconductors,Telecom. Equipment,United States,NYSE,ANET,"Arista Networks, Inc. (NYSE:ANET)",US,1360602040.0,True,,0.38371,0.31476,0.377,PROFITABLE,ANET,,True
Electronics & Semiconductors,Electronics (General),United States,NYSE,ARLO,"Arlo Technologies, Inc. (NYSE:ARLO)",US,13517817.0,False,,0.052020002,0.22068001,0.205,PROFITABLE,ARLO,,True
Electronics & Semiconductors,Telecom. Equipment,United States,TPEX,3664,Array Inc. (TPEX:3664),US,,,,,,,UNVERIFIED,3664,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),United States,OTCPK,AITX,Artificial Intelligence Technology Solutions Inc. (OTCPK:AITX),US,61440.0,False,,-2.02443,,-0.013,UNVERIFIED,AITX,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,United States,NasdaqCM,ASTI,"Ascent Solar Technologies, Inc. (NasdaqCM:ASTI)",US,13354912.0,True,,0.0,-0.86578006,4.613,NOT-PROFITABLE,ASTI,,True
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,ALAB,"Astera Labs, Inc. (NasdaqGS:ALAB)",US,2016256281.0,True,,0.30742002,0.25826,1.045,PROFITABLE,ALAB,,True
Electronics & Semiconductors,Computers/Peripherals,United States,NasdaqGM,ALOT,"AstroNova, Inc. (NasdaqGM:ALOT)",US,1637712.0,True,,-0.00885,-0.01749,0.044,NOT-PROFITABLE,ALOT,,False
Electronics & Semiconductors,Electronics (General),United States,NasdaqCM,ASTC,Astrotech Corporation (NasdaqCM:ASTC),US,12777825.0,True,,0.0,-0.76359004,-0.358,NOT-PROFITABLE,ASTC,,False
Electronics & Semiconductors,Semiconductor Equip,United States,NasdaqCM,ATOM,Atomera Incorporated (NasdaqCM:ATOM),US,10000227.0,True,,0.0,-0.76781,,NOT-PROFITABLE,ATOM,,False
Electronics & Semiconductors,Electronics (General),United States,OTCPK,AATC,Autoscope Technologies Corporation (OTCPK:AATC),US,20166.0,False,,0.16011,0.13643,-0.022,PROFITABLE,AATC,,False
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqGS,AVNW,"Aviat Networks, Inc. (NasdaqGS:AVNW)",US,2897970.0,False,,0.02076,0.034140002,-0.112,PROFITABLE,AVNW,,False
Electronics & Semiconductors,Semiconductor Equip,United States,NasdaqGS,ACLS,"Axcelis Technologies, Inc. (NasdaqGS:ACLS)",US,102862241.0,True,,0.10714,0.088870004,0.106,PROFITABLE,ACLS,,True
Electronics & Semiconductors,Telecom. Equipment,United States,NYSEAM,BKTI,BK Technologies Corporation (NYSEAM:BKTI),US,3604154.0,True,,0.16028999,0.35379001,0.118,PROFITABLE,BKTI,,True
Electronics & Semiconductors,Electronics (General),United States,NYSE,BMI,"Badger Meter, Inc. (NYSE:BMI)",US,60271964.0,False,,0.14269,0.1848,-0.066,PROFITABLE,BMI,,False
Electronics & Semiconductors,Electronics (General),United States,NasdaqGS,BELF.A,Bel Fuse Inc. (NasdaqGS:BELF.A),US,,,,,,,UNVERIFIED,BELF.A,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),United States,NYSE,BDC,Belden Inc. (NYSE:BDC),US,65452896.0,False,,0.08522,0.18643999,0.116,PROFITABLE,BDC,,True
Electronics & Semiconductors,Electronics (General),United States,NYSE,BHE,"Benchmark Electronics, Inc. (NYSE:BHE)",US,38617928.0,True,,0.018860001,0.047810003,0.177,PROFITABLE,BHE,,True
Electronics & Semiconductors,Semiconductor,United States,NasdaqGM,BZAI,"Blaize Holdings, Inc. (NasdaqGM:BZAI)",US,6910227.0,False,,-2.02651,-3.88073,1.719,NOT-PROFITABLE,BZAI,,True
Electronics & Semiconductors,Telecom. Equipment,United States,OTCPK,BDRL.Q,"Blonder Tongue Laboratories, Inc. (OTCPK:BDRL.Q)",US,,,,,,,UNVERIFIED,BDRL.Q,yfinance_data_gap,False
Electronics & Semiconductors,Computers/Peripherals,United States,NasdaqCM,BOXL,Boxlight Corporation (NasdaqCM:BOXL),US,97577.0,False,,-0.24795,-5.07198,0.001,NOT-PROFITABLE,BOXL,,False
Electronics & Semiconductors,Telecom. Equipment,United States,OTCPK,BDCM,"Broadcast Marketing Group, Inc. (OTCPK:BDCM)",US,,,,0.0,,,UNVERIFIED,BDCM,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,CEVA,"CEVA, Inc. (NasdaqGS:CEVA)",US,42469205.0,True,,-0.094840005,-0.03622,0.131,NOT-PROFITABLE,CEVA,,True
Electronics & Semiconductors,Computers/Peripherals,United States,NasdaqGM,PMTS,CPI Card Group Inc. (NasdaqGM:PMTS),US,743487.0,True,,0.02342,,0.15,UNVERIFIED,PMTS,yfinance_data_gap,True
Electronics & Semiconductors,Electronics (General),United States,NasdaqCM,CPSH,CPS Technologies Corporation (NasdaqCM:CPSH),US,14744224.0,True,,-0.0011100001,-0.00148,0.029,NOT-PROFITABLE,CPSH,,False
Electronics & Semiconductors,Electronics (General),United States,NYSE,CTS,CTS Corporation (NYSE:CTS),US,22276233.0,True,,0.12368,0.12429,0.07,PROFITABLE,CTS,,False
Electronics & Semiconductors,Semiconductor Equip,United States,NasdaqCM,CVV,CVD Equipment Corporation (NasdaqCM:CVV),US,617572.0,True,,-0.16941,-0.1251,-0.709,NOT-PROFITABLE,CVV,,False
Electronics & Semiconductors,Telecom. Equipment,United States,NYSE,CALX,"Calix, Inc. (NYSE:CALX)",US,39986179.0,False,,0.04607,0.06905,0.213,PROFITABLE,CALX,,True
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqGM,CMBM,Cambium Networks Corporation (NasdaqGM:CMBM),US,,,,,,,UNVERIFIED,CMBM,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),United States,OTCPK,CVAT,"Cavitation Technologies, Inc. (OTCPK:CVAT)",US,3747.0,False,,0.0,,-0.975,UNVERIFIED,CVAT,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),United States,NasdaqCM,CETX,"Cemtrex, Inc. (NasdaqCM:CETX)",US,275008.0,False,,-0.39666,-1.3205,-0.337,NOT-PROFITABLE,CETX,,False
Electronics & Semiconductors,Telecom. Equipment,United States,NYSE,CIEN,Ciena Corporation (NYSE:CIEN),US,1766820275.0,True,,0.0787,0.15464,0.395,PROFITABLE,CIEN,,True
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,CRUS,"Cirrus Logic, Inc. (NasdaqGS:CRUS)",US,87530087.0,True,,0.21004999,0.20903999,0.129,PROFITABLE,CRUS,,True
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqGS,CSCO,"Cisco Systems, Inc. (NasdaqGS:CSCO)",US,2954008299.0,True,,0.19685,0.25229,0.12,PROFITABLE,CSCO,,True
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqCM,CLRO,"ClearOne, Inc. (NasdaqCM:CLRO)",US,29905.0,False,,0.0,-0.46493,,NOT-PROFITABLE,CLRO,,False
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqGM,CLFD,"Clearfield, Inc. (NasdaqGM:CLFD)",US,9926498.0,True,,-0.04699,0.01561,0.132,NOT-PROFITABLE,CLFD,,True
Electronics & Semiconductors,Telecom. Equipment,United States,OTCPK,CLRI,"Cleartronic, Inc. (OTCPK:CLRI)",US,,False,,0.03976,,0.186,UNVERIFIED,CLRI,yfinance_data_gap,True
Electronics & Semiconductors,Electronics (General),United States,NasdaqCM,CODA,"Coda Octopus Group, Inc. (NasdaqCM:CODA)",US,1455336.0,False,,0.17663,0.08417,-0.016,PROFITABLE,CODA,,False
Electronics & Semiconductors,Electronics (General),United States,NasdaqGS,CGNX,Cognex Corporation (NasdaqGS:CGNX),US,125177916.0,True,,0.16051,0.111490004,0.169,PROFITABLE,CGNX,,True
Electronics & Semiconductors,Electronics (General),United States,NYSE,COHR,Coherent Corp. (NYSE:COHR),US,2260769636.0,True,,0.07102,0.04718,0.205,PROFITABLE,COHR,,True
Electronics & Semiconductors,Semiconductor Equip,United States,NasdaqGS,COHU,"Cohu, Inc. (NasdaqGS:COHU)",US,90113314.0,True,,-0.07427,-0.04836,0.384,NOT-PROFITABLE,COHU,,True
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqGS,COMM,"CommScope Holding Company, Inc. (NasdaqGS:COMM)",US,,,,,,,UNVERIFIED,COMM,yfinance_data_gap,False
Electronics & Semiconductors,Computers/Peripherals,United States,NYSE,CMPO,"CompoSecure, Inc. (NYSE:CMPO)",US,,,,,,,UNVERIFIED,CMPO,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqGS,CMTL,Comtech Telecommunications Corp. (NasdaqGS:CMTL),US,2222888.0,False,,-0.055170003,-0.09132,-0.164,NOT-PROFITABLE,CMTL,,False
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqCM,CHAI,"Core AI Holdings, Inc. (NasdaqCM:CHAI)",US,437647.0,False,,-0.78923,-13.06237,-0.74,NOT-PROFITABLE,CHAI,,False
Electronics & Semiconductors,Electronics (General),United States,NYSE,GLW,Corning Incorporated (NYSE:GLW),US,2626050682.0,True,,0.111999996,0.16813,0.166,PROFITABLE,GLW,,True
Electronics & Semiconductors,Computers/Peripherals,United States,NasdaqGS,CRSR,"Corsair Gaming, Inc. (NasdaqGS:CRSR)",US,20752374.0,True,,0.02535,0.05845,-0.018,PROFITABLE,CRSR,,False
Electronics & Semiconductors,Electronics (General),United States,NYSE,CXT,"Crane NXT, Co. (NYSE:CXT)",US,42286817.0,False,,0.07782,0.11484,0.22,PROFITABLE,CXT,,True
Electronics & Semiconductors,Electronics (General),United States,OTCPK,CYCA,Cytta Corp. (OTCPK:CYCA),US,,,,625.86,1.2556701,-0.5,PROFITABLE,CYCA,,False
Electronics & Semiconductors,Electronics (General),United States,NasdaqGS,DAKT,"Daktronics, Inc. (NasdaqGS:DAKT)",US,7746477.0,False,,0.0541,0.15847,0.209,PROFITABLE,DAKT,,True
Electronics & Semiconductors,Electronics (General),United States,OTCPK,DPLS,"DarkPulse, Inc. (OTCPK:DPLS)",US,29052.0,False,,0.0,,-0.869,UNVERIFIED,DPLS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),United States,NasdaqCM,DAIO,Data I/O Corporation (NasdaqCM:DAIO),US,254742.0,True,,-0.432,-0.57296,-0.474,NOT-PROFITABLE,DAIO,,False
Electronics & Semiconductors,Semiconductor,United States,NasdaqCM,DVLT,Datavault AI Inc. (NasdaqCM:DVLT),US,11492270.0,False,,-2.92678,-0.81244004,4.431,NOT-PROFITABLE,DVLT,,True
Electronics & Semiconductors,Computers/Peripherals,United States,NYSE,DELL,Dell Technologies Inc. (NYSE:DELL),US,3834325568.0,True,,0.062750004,,0.875,UNVERIFIED,DELL,yfinance_data_gap,True
Electronics & Semiconductors,Computers/Peripherals,United States,NYSE,DBD,"Diebold Nixdorf, Incorporated (NYSE:DBD)",US,22795519.0,True,,0.028719999,0.10944,0.017,PROFITABLE,DBD,,False
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqGS,DGII,Digi International Inc. (NasdaqGS:DGII),US,21291710.0,True,,0.096269995,0.07459,0.29,PROFITABLE,DGII,,True
Electronics & Semiconductors,Electronics (General),United States,NasdaqCM,DGLY,"Digital Ally, Inc. (NasdaqCM:DGLY)",US,,,,,,,UNVERIFIED,DGLY,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,DIOD,Diodes Incorporated (NasdaqGS:DIOD),US,54259016.0,True,,0.05266,0.04684,0.217,PROFITABLE,DIOD,,True
Electronics & Semiconductors,Telecom. Equipment,United States,CNSX,DCSI,"Direct Communication Solutions, Inc. (CNSX:DCSI)",US,,,,,,,UNVERIFIED,DCSI,yfinance_data_gap,False
Electronics & Semiconductors,Computers/Peripherals,United States,NYSE,KODK,Eastman Kodak Company (NYSE:KODK),US,10025593.0,True,,-0.08282,-0.12991999,0.183,NOT-PROFITABLE,KODK,,True
Electronics & Semiconductors,Electronics (General),United States,NasdaqCM,ELSE,"Electro-Sensors, Inc. (NasdaqCM:ELSE)",US,27245.0,True,,0.024230001,0.0174,0.152,PROFITABLE,ELSE,,True
Electronics & Semiconductors,Electronics (Consumer & Office),United States,NYSEAM,MSN,Emerson Radio Corp. (NYSEAM:MSN),US,54271.0,False,,-0.68146,-0.22229,-0.172,NOT-PROFITABLE,MSN,,False
Electronics & Semiconductors,Semiconductor Equip,United States,NasdaqGM,ENPH,"Enphase Energy, Inc. (NasdaqGM:ENPH)",US,328619001.0,True,,0.100880004,0.12996,-0.196,PROFITABLE,ENPH,,False
Electronics & Semiconductors,Semiconductor Equip,United States,NasdaqGS,ENTG,"Entegris, Inc. (NasdaqGS:ENTG)",US,544422143.0,True,,0.091850005,0.07671,0.115,PROFITABLE,ENTG,,True
Electronics & Semiconductors,Telecom. Equipment,United States,OTCPK,NTRX,"Entrex Carbon Market, Inc (OTCPK:NTRX)",US,,True,,0.0,-3.4670498,,NOT-PROFITABLE,NTRX,,False
Electronics & Semiconductors,Semiconductor,United States,NasdaqGM,MRAM,"Everspin Technologies, Inc. (NasdaqGM:MRAM)",US,57958657.0,True,,-0.042179998,-0.03842,0.419,NOT-PROFITABLE,MRAM,,True
Electronics & Semiconductors,Electronics (General),United States,NasdaqCM,EVLV,"Evolv Technologies Holdings, Inc. (NasdaqCM:EVLV)",US,14356099.0,False,,-0.22754,-0.30164,0.447,NOT-PROFITABLE,EVLV,,True
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqGS,EXTR,"Extreme Networks, Inc. (NasdaqGS:EXTR)",US,60691073.0,True,,0.03281,0.54638,0.103,PROFITABLE,EXTR,,True
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqGS,FFIV,"F5, Inc. (NasdaqGS:FFIV)",US,213442951.0,True,,0.21952999,0.1983,0.109,PROFITABLE,FFIV,,True
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,FSLR,"First Solar, Inc. (NasdaqGS:FSLR)",US,640807859.0,True,,0.32465,0.18509,-0.037,PROFITABLE,FSLR,,False
Electronics & Semiconductors,Electronics (General),United States,NasdaqGS,FLEX,Flex Ltd. (NasdaqGS:FLEX),US,937784044.0,True,,0.03325,0.18378,0.206,PROFITABLE,FLEX,,True
Electronics & Semiconductors,Electronics (General),United States,OTCPK,FLXT,"Flexpoint Sensor Systems, Inc. (OTCPK:FLXT)",US,,,,0.0,-4.61497,1.402,NOT-PROFITABLE,FLXT,,True
Electronics & Semiconductors,Computers/Peripherals,United States,OTCPK,FKST,"Flowerkist Skin Care and Cosmetics, Inc. (OTCPK:FKST)",US,,,,,,,UNVERIFIED,FKST,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),United States,NasdaqCM,FCUV,Focus Universal Inc. (NasdaqCM:FCUV),US,169336.0,False,,0.0,-1.04783,-0.748,NOT-PROFITABLE,FCUV,,False
Electronics & Semiconductors,Semiconductor Equip,United States,NasdaqGS,FORM,"FormFactor, Inc. (NasdaqGS:FORM)",US,186410920.0,True,,0.12798001,0.10989001,0.319,PROFITABLE,FORM,,True
Electronics & Semiconductors,Telecom. Equipment,United States,OTCPK,FRTN,Fortran Corporation (OTCPK:FRTN),US,,,,-0.02185,-0.21069999,-0.589,NOT-PROFITABLE,FRTN,,False
Electronics & Semiconductors,Electronics (General),United States,NasdaqCM,FWDI,"Forward Industries, Inc. (NasdaqCM:FWDI)",US,5179510.0,False,,0.0,-3.7298598,3.15,NOT-PROFITABLE,FWDI,,True
Electronics & Semiconductors,Computers/Peripherals,United States,NasdaqCM,FOXX,Foxx Development Holdings Inc. (NasdaqCM:FOXX),US,163802.0,False,,-0.79801005,,-0.239,UNVERIFIED,FOXX,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqCM,FKWL,Franklin Wireless Corp. (NasdaqCM:FKWL),US,88659.0,False,,-0.02073,-0.02145,-0.57,NOT-PROFITABLE,FKWL,,False
Electronics & Semiconductors,Electronics (General),United States,NasdaqGM,FEIM,"Frequency Electronics, Inc. (NasdaqGM:FEIM)",US,12189200.0,True,,-0.01428,-0.01612,-0.23,NOT-PROFITABLE,FEIM,,False
Electronics & Semiconductors,Semiconductor,United States,NYSE,GCTS,"GCT Semiconductor Holding, Inc. (NYSE:GCTS)",US,11675183.0,True,,0.0,,-0.179,UNVERIFIED,GCTS,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,United States,OTCPK,GMZP,GEMZ Corporation (OTCPK:GMZP),US,2076.0,True,,0.0,,,UNVERIFIED,GMZP,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,GSIT,"GSI Technology, Inc. (NasdaqGS:GSIT)",US,9543777.0,False,,-0.62904,-0.24475999,0.005,NOT-PROFITABLE,GSIT,,False
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqCM,GNSS,Genasys Inc. (NasdaqCM:GNSS),US,224153.0,False,,-0.13437,-1.4415401,1.237,NOT-PROFITABLE,GNSS,,True
Electronics & Semiconductors,Electronics (General),United States,OTCPK,RSKI.A,"George Risk Industries, Inc. (OTCPK:RSKI.A)",US,,,,,,,UNVERIFIED,RSKI.A,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,GFS,GlobalFoundries Inc. (NasdaqGS:GFS),US,279172375.0,True,,0.103199996,0.061690003,0.058,PROFITABLE,GFS,,False
Electronics & Semiconductors,Electronics (Consumer & Office),United States,NasdaqGS,GPRO,"GoPro, Inc. (NasdaqGS:GPRO)",US,5360246.0,False,,-0.28523,-4.97152,-0.313,NOT-PROFITABLE,GPRO,,False
Electronics & Semiconductors,Semiconductor,United States,OTCPK,GUER,"Guerrilla RF, Inc. (OTCPK:GUER)",US,7693.0,True,,-0.09355,-0.59975,0.478,NOT-PROFITABLE,GUER,,True
Electronics & Semiconductors,Computers/Peripherals,United States,NYSE,HPQ,HP Inc. (NYSE:HPQ),US,428368501.0,True,,0.044460002,,0.09,UNVERIFIED,HPQ,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqGS,HLIT,Harmonic Inc. (NasdaqGS:HLIT),US,43213307.0,True,,-0.105550006,0.0212,0.434,NOT-PROFITABLE,HLIT,,True
Electronics & Semiconductors,Computers/Peripherals,United States,OTCPK,HAUP,Hauppauge Digital Inc. (OTCPK:HAUP),US,,,,-0.24319,,-0.44,UNVERIFIED,HAUP,yfinance_data_gap,False
Electronics & Semiconductors,Computers/Peripherals,United States,OTCPK,HLOC,Helo Corp. (OTCPK:HLOC),US,,,,-0.093109995,-4.11085,0.902,NOT-PROFITABLE,HLOC,,True
Electronics & Semiconductors,Computers/Peripherals,United States,NYSE,HPE,Hewlett Packard Enterprise Company (NYSE:HPE),US,1498366932.0,True,,0.040110003,0.06315,0.4,PROFITABLE,HPE,,True
Electronics & Semiconductors,Electronics (General),United States,OTCPK,HSCC,Homeland Security Corporation (OTCPK:HSCC),US,,,,0.0,,,UNVERIFIED,HSCC,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),United States,OTCPK,HPNN,Hop-On Inc. (OTCPK:HPNN),US,,,,-0.17081,,6.032,UNVERIFIED,HPNN,yfinance_data_gap,True
Electronics & Semiconductors,Electronics (General),United States,OTCPK,IEHC,IEH Corporation (OTCPK:IEHC),US,31015.0,True,,0.00037,0.00053,0.589,PROFITABLE,IEHC,,True
Electronics & Semiconductors,Electronics (General),United States,NasdaqGS,IPGP,IPG Photonics Corporation (NasdaqGS:IPGP),US,43440808.0,True,,0.02577,0.01302,0.111,PROFITABLE,IPGP,,True
Electronics & Semiconductors,Semiconductor Equip,United States,NasdaqGS,ICHR,"Ichor Holdings, Ltd. (NasdaqGS:ICHR)",US,92035092.0,True,,-0.03974,-0.051659998,0.227,NOT-PROFITABLE,ICHR,,True
Electronics & Semiconductors,Electronics (General),United States,NasdaqCM,INVE,"Identiv, Inc. (NasdaqCM:INVE)",US,321982.0,False,,-0.70518,-0.11585,0.407,NOT-PROFITABLE,INVE,,True
Electronics & Semiconductors,Computers/Peripherals,United States,NasdaqGS,IMMR,Immersion Corporation (NasdaqGS:IMMR),US,3730172.0,True,,0.00261,0.01636,-0.052,PROFITABLE,IMMR,,False
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,PI,"Impinj, Inc. (NasdaqGS:PI)",US,54543378.0,False,,-0.07265,-0.12875,0.107,NOT-PROFITABLE,PI,,True
Electronics & Semiconductors,Telecom. Equipment,United States,OTCPK,IFXY,"Infrax Systems, Inc. (OTCPK:IFXY)",US,,,,0.0,,,UNVERIFIED,IFXY,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqGS,INSG,Inseego Corp. (NasdaqGS:INSG),US,3271106.0,False,,-0.06415,,0.094,UNVERIFIED,INSG,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,United States,OTCPK,INSS.F,Inspire Semiconductor Holdings Inc. (OTCPK:INSS.F),US,,,,,,,UNVERIFIED,INSS.F,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,United States,TPEX,4971,IntelliEPI Inc. (Cayman) (TPEX:4971),US,,,,,,,UNVERIFIED,4971,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),United States,NasdaqCM,LINK,"Interlink Electronics, Inc. (NasdaqCM:LINK)",US,147249.0,False,,-0.09333,-0.124069996,0.154,NOT-PROFITABLE,LINK,,True
Electronics & Semiconductors,Computers/Peripherals,United States,NYSE,IONQ,"IonQ, Inc. (NYSE:IONQ)",US,1594107358.0,False,,0.0,-0.60483,2.868,NOT-PROFITABLE,IONQ,,True
Electronics & Semiconductors,Electronics (General),United States,OTCPK,IOMT,Isomet Corp. (OTCPK:IOMT),US,,,,-0.23343,-0.102790006,-0.13,NOT-PROFITABLE,IOMT,,False
Electronics & Semiconductors,Electronics (General),United States,NasdaqGS,ITRI,"Itron, Inc. (NasdaqGS:ITRI)",US,47979446.0,False,,0.11895,0.16885,-0.072,PROFITABLE,ITRI,,False
Electronics & Semiconductors,Electronics (General),United States,NYSE,JBL,Jabil Inc. (NYSE:JBL),US,541929191.0,True,,0.02566,0.65876,0.118,PROFITABLE,JBL,,True
Electronics & Semiconductors,Semiconductor Equip,United States,NasdaqGS,KLAC,KLA Corporation (NasdaqGS:KLAC),US,3154480105.0,True,,0.35574,0.87496,0.152,PROFITABLE,KLAC,,True
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqGS,KVHI,"KVH Industries, Inc. (NasdaqGS:KVHI)",US,2807356.0,True,,-0.04681,-0.04354,0.267,NOT-PROFITABLE,KVHI,,True
Electronics & Semiconductors,Electronics (General),United States,NasdaqGM,KTCC,Key Tronic Corporation (NasdaqGM:KTCC),US,75244.0,True,,-0.04397,-0.15604,-0.2,NOT-PROFITABLE,KTCC,,False
Electronics & Semiconductors,Electronics (General),United States,NYSE,KEYS,"Keysight Technologies, Inc. (NYSE:KEYS)",US,461218254.0,True,,0.17312999,0.18174,0.315,PROFITABLE,KEYS,,True
Electronics & Semiconductors,Electronics (General),United States,NasdaqGS,KE,"Kimball Electronics, Inc. (NasdaqGS:KE)",US,4027339.0,False,,0.018070001,0.046230003,-0.058,PROFITABLE,KE,,False
Electronics & Semiconductors,Electronics (General),United States,NYSE,KN,Knowles Corporation (NYSE:KN),US,41342889.0,True,,0.106300004,0.094969995,0.143,PROFITABLE,KN,,True
Electronics & Semiconductors,Semiconductor,United States,NasdaqCM,KOPN,Kopin Corporation (NasdaqCM:KOPN),US,33698965.0,True,,0.050029997,0.044180002,0.001,PROFITABLE,KOPN,,False
